ID,place1_description,place1_town,place1_country,travel_time_1_min,modes_1_and_or,place_1_purpose,place2_description,place2_town,place2_country,travel_time_2_min,modes_2_and_or,place_2_purpose,place3_description,place3_town,place3_country,travel_time_3_min,modes_3_and_or,place_3_purpose,place4_description,place4_town,place4_country,travel_time_4_min,modes_4_and_or,place_4_purpose,place5_description,place5_town,place5_country,travel_time_5_min,modes_5_and_or,place_5_purpose,cleaned,all_modes,home_lon_centroids_ssecteur_7,home_lat_centroids_ssecteur_7,home_NPA,home_town,ssecteur_7,ssecteur_7_area,population_ssecteur7_2021,ssecteur_3,secteur
131293,GE Rue de la Dôle,Genève,Suisse,5,TIM,Shops,Genève centre ville,Genève,Suisse,30,TIM,Public services,Ge Paquis,Genève,Suisse,30,TIM,Public space,Ge St Jean,Genève,Suisse,20,TIM,At relatives,Valais,Genève,Suisse,120,TIM,Other home,0,TIM,6.133782716512050,46.207252724239200,1203,Genève,2103010,150862.05375,4638.0,10,3
113837, ,Avully,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,5.99200539036657,46.16667235960070,1237,Avully,300040,138283.8059,1132.0,40,0
133487,"Genève et zone frontalière (Saint Julien, Ville La Grand, Annemasse, Douvaine, Veigy, etc)",Genève,Suisse,15,TIM,Shops,Archamps,Genève,Suisse,10,TIM,Public space,Genève et zone frontalière,Genève,Suisse,10,TIM,Public space,Genève,Genève,Suisse,10,TIM,Public services,Genève,Genève,Suisse,15,TIM,At relatives,0,TIM,6.1357898968359000,46.1997860263405,1205,Genève,2113071,90073.49275,2163.0,71,13
149106, ,Onex,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,6.094600899443260,46.184711781380300,1213,Onex,3100010,421975.01775,1976.0,10,0
108623,étranger,Cologny,Suisse,900,TP,Other home,GVA,Genève,Suisse,45,TP,Collective transport,quelconque centre commercial,Genève,Suisse,15,TIM,Shops,n'importe quel parc,Genève,Suisse,10,TP,Public space,autre,Genève,Suisse,0,TIM,Other,0,MD+TP+TIM,6.187299244989850,46.20892605923030,1223,Cologny,1700050,778583.3129,1962.0,50,0
118832,Bagnes Valais,Corsier GE,Suisse,120,TIM,Other home,saleve 74,Genève,Suisse,30,TIM,Sport,9999,Genève,Suisse,15,TIM,Individual transport,Clube Genève,Genève,Suisse,5,TP,Public space,9999,Genève,Suisse,15,TP,Public space,0,MD+TP+TIM,6.217860166225860,46.26579597881810,1246,Corsier GE,1900010,847823.34655,950.0,10,0
102273,Adrien-Jeandin	Quartier Champel,Thônex,Suisse,10,TIM,At relatives,Chêne  bougeries,Genève,Suisse,20,TIM,At relatives,Thonex	Chêne-bougeries,Genève,Suisse,15,TIM,Shops,Eaux-vives	Thônex,Genève,Suisse,30,TIM,Public space,Genève 	Thônex,Genève,Suisse,30,TIM,Public space,0,TIM,6.1977927123889700,46.186227941405800,1226,Thônex,4000072,212791.2823,1899.0,72,0
125512,Rive droite,Genève,Suisse,5,TP,Public space,"Coop Servette, Manor, Marchés publiques",Genève,Suisse,10,TIM,Shops,"Vieille ville, Rive droite",Genève,Suisse,10,TP,Public space,"Vieille ville, Rive droite",Genève,Suisse,10,TP,Other,"Vieile ville, rues basses, Servette, Eaux-Vivies",Genève,Suisse,15,TP,Public space,0,MD+TP+TIM,6.081499030280150,46.22419677836690,1202,Genève,3000092,324349.66065,126.0,92,0
144111,Quartier du vieux Grand-Saconnex/	Parc de Budé	Château de Penthes,Le Grand-Saconnex,Suisse,99999,TP,Public space,Bardonnex	Troinex	Champel,Genève,Suisse,99999,TIM,At relatives,Je n’en ai pas!,Genève,Suisse,99999,TIM,Other home,Meinier,Genève,Suisse,99999,TP,At relatives,Plus de travail!,Genève,Suisse,99999,,At work/school,0,,6.127822544404570,46.231746191332600,1218,Le Grand-Saconnex,2300031,275750.73865,746.0,31,0
142010,Grand-Lancy,Grand-Lancy,Suisse,4,TIM,Shops,Grand-Lancy et Carouge,Genève,Suisse,5,TIM,Public services,Tout Genève,Genève,Suisse,10,TIM,Public space,Tout le canton de Genève,Genève,Suisse,20,TIM,At relatives,Grand-Lancy,Genève,Suisse,4,TIM,At relatives,0,TIM,6.119815518686910,46.174376486809600,1212,Grand-Lancy,2800080,201056.82,4826.0,80,0
114288,Plainpalais,Genève,Suisse,30,TP,At work/school,Centre ville,Genève,Suisse,30,TP,Public space,Partout,Genève,Suisse,25,TIM,Public space,Genève,Genève,Suisse,10,TIM,At relatives,"Fitness, parc",Genève,Suisse,15,MD,Sport,0,MD+TP+TIM,6.123757962556180,46.211967448149200,1203,Genève,2135100,68330.05765,2153.0,100,35
114611,"chez moi, appartement",Jussy,Suisse,0,,At relatives,"mon immeuble, village, ville de Genève, canton, Suisse et étranger",Genève,Suisse,30,TIM,At relatives,"Montagne, mer, campagne",Genève,Suisse,45,MD+TIM,Sport,"campagne, ville, essentiellement suisse romande, suisse, etc",Genève,Suisse,1,TP,Individual transport,"Chêne-Bourg, Chêne-Thônex, Champel, Eaux-Vives,Cambridge",Genève,Suisse,20,TIM,At relatives,0,,6.268270057872910,46.23553219742850,1254,Jussy,2600030,818394.27185,569.0,30,0
133742,1630 Bulle,Genève,Suisse,90,TIM,Other home,Vieusseux,Genève,Suisse,10,TP,Public space,Genève,Genève,Suisse,20,TIM,Public space,Servette,Genève,Suisse,15,TIM,Public services, ,Genève,Suisse, ,TP,99,0,TIM,6.123757962556180,46.211967448149200,1203,Genève,2135100,68330.05765,2153.0,100,35
121336,9999,Genève,Suisse,99999,,At relatives,9999,Genève,Suisse,99999,,At relatives,9999,Genève,Suisse,99999,,At relatives,9999,Genève,Suisse,99999,,Shops,9999,Genève,Suisse,99999,,Other,0,,6.120758378077280,46.214290743797900,1203,Genève,2135030,136222.7433,1990.0,30,35
116765,"Praille, Carouge, Lancy",Perly,Suisse,30,TIM,Shops,centre ville de Genève,Genève,Suisse,120,TIM,Public space,centre ville de Genève,Genève,Suisse,120,TP+TIM,Public space,centre ville de Genève 	gare Cornavin,Genève,Suisse,30,TP,Collective transport,"cantons romands, France",Genève,Suisse,180,TIM,Individual transport,0,MD+TP+TIM,6.092585878242070,46.155978094317200,1258,Perly,3200030,482214.9953,2367.0,30,0
148883,Bernex jardin,Onex,Suisse,20,MD+TP+TIM,Other home,Poste Petit-Lancy,Genève,Suisse,7,TP,Public services,Restaurant Tea-Room,Genève,Suisse,7,MD,Public space,Migros / Coop,Genève,Suisse,15,TIM,Shops,Bus / tram pour aller en ville,Genève,Suisse,30,TP,Collective transport,0,MD+TP+TIM,6.10096124253055,46.19084999556990,1213,Onex,3100030,580556.02305,7478.0,30,0
111132,Mies,Versoix,Suisse,10,MD+TIM,Public space,Centre de Chavannes de Bogis,Genève,Suisse,0,TP,Individual transport,Vésenaz,Genève,Suisse,60,TP+TIM,At relatives,"Versoix, place de la Gare",Genève,Suisse,15,TP,Public space,Pont-Céard,Genève,Suisse,5,TP,Collective transport,0,MD+TP+TIM,6.163535231439490,46.29118004432740,1290,Versoix,4400050,309925.67705,3633.0,50,0
103338, ,Thônex,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,6.214921964114040,46.20358882497810,1226,Thônex,4000022,615092.171,1341.0,22,0
130828,Nernier,Genève,Suisse,35,TIM,At relatives, ,Genève,Suisse, ,TP,99,Molard,Genève,Suisse,5,TP,Shops,Bord du Rhône 	Bord du Lac,Genève,Suisse,5,TP,Public space,Clémence,Genève,Suisse,10,TP,Public space,0,TIM,6.136990717800370,46.20310335268720,1204,Genève,2113021,134189.20165,1620.0,21,13
108556,vallée verte France,Cologny,Suisse,30,TIM,At relatives,Béthusy Lausanne,Genève,Suisse,120,TP+TIM,At work/school,la Belotte arrêt de bus,Genève,Suisse,10,TP,Collective transport,chez moi,Genève,Suisse,1,TP,Individual transport,Vésenaz,Genève,Suisse,5,TP+TIM,Public services,0,MD+TP+TIM,6.190941309588690,46.22843224858170,1223,Cologny,1700040,1311279.13075,1104.0,40,0
114308,Eaux-Vives,Chambésy,Suisse,50,TP,At work/school,Bellevue,Genève,Suisse,10,TIM,Sport,Chambésy,Genève,Suisse,2,TP,Public space,Grd-Saconnex	Ferney-Voltaire,Genève,Suisse,15,TIM,Shops,Chambésy	Carouge	Valais,Genève,Suisse,5,TIM,At relatives,0,MD+TP+TIM,6.140429333939110,46.24073658522390,1292,Chambésy,3400019,859432.40095,912.0,19,0
100617,Piscine Mariniaque à Lancy	Piscinew Pré du Camp à Plan les Ouates,Plan-les-Ouates,Suisse,5,MD,Sport,Campagne autour de la maison pour faire de walking,Genève,Suisse,5,TP,Public space,walking dans la forêt ou au bord de l'Aire,Genève,Suisse,2,TP,Other,Plan les Ouates 	Veyrier	Varembé	........,Genève,Suisse,10,TIM,At relatives,"Carouge; Paku Paku	Plan les Ouates; La place	Ville GE; Lipp	Lancy; Molino	Perly, Pizzeria	....",Genève,Suisse,10,TIM,Public space,0,MD+TIM,6.123770840571510,46.168019298804200,1228,Plan-les-Ouates,3300049,445298.5362,2703.0,49,0
138114,Carouge,Petit-Lancy,Suisse,20,TP,At relatives,Tout Genève,Genève,Suisse,5,TP,Collective transport,Uni-Mail,Genève,Suisse,25,TP,At work/school,Carouge/Plainpalais,Genève,Suisse,25,TP,Public space,Cressy,Genève,Suisse,15,TIM,Public space,0,MD+TP+TIM,6.112868060036300,46.186040502352100,1213,Petit-Lancy,2800102,197886.51405,2187.0,102,0
116898,Crans-Montana Valais,Genève,Suisse,120,TIM,Other home,Voiture et scooter,Genève,Suisse,1,TIM,Individual transport,Randonnée en montagne,Genève,Suisse,30,TIM,Sport,Super marché Magasins de bricolage,Genève,Suisse,10,TIM,Shops,A Geneve,Genève,Suisse,30,TIM,At relatives,0,TIM,6.169431061696370,46.19679999280270,1208,Genève,2122050,140443.39415,1172.0,50,22
132120,Unimail,Genève,Suisse,15,MD,At work/school,Vésenaz thônex chêne bougeries,Genève,Suisse,10,MD,At relatives,"Autour de chez moi : fronteney, eaux vives, en ville",Genève,Suisse,1,MD,Public space,Ville,Genève,Suisse,10,MD,Shops,Evo fitness gare CEVA,Genève,Suisse,5,TP,Sport,0,MD,6.168174805241810,46.207515153091100,1208,Genève,2121020,382796.2541,36.0,20,21
117614,"Rue du Grand-Pré, 1202 Genève",Genève,Suisse,15,TP,Sport,Carouge,Genève,Suisse,30,TIM,At relatives,Genève,Genève,Suisse,30,TP+TIM,At work/school,"Balexert, centre ville",Genève,Suisse,15,TIM,Shops,Université de Genève,Genève,Suisse,20,TP,Public space,0,MD+TP+TIM,,,1202,Genève,,,,,
112307,"Carouge, Veyrier, Thonex",Veyrier,Suisse,10,TIM,Shops,"France, Genève, Vaud",Genève,Suisse,30,TIM,Public space,"France, Genève",Genève,Suisse,30,TIM,Public space,France,Genève,Suisse,10,TIM,Sport,"France, Genève",Genève,Suisse,30,TIM,At relatives,0,TIM,6.180646931710820,46.16254937683740,1255,Veyrier,4500051,106739.34305,973.0,51,0
116469,Cinémas indépendants	La comédie 	Théâtre de Carouge	Le Grand Théâtre 	Le BFM	Les festivals,Genève,Suisse,20,TP,Public space,Les Grottes	Les rues Basses	Carouge	Tout les parcs	Bords du lac,Genève,Suisse,5,TP,Public space,Le Soï	Café du Grütli 	Le Lipp	Le Dorian	Le Nomade	Chez Philippe,Genève,Suisse,20,TP,Public space,Coop	Manor	La ferme Budé	Marché de Rive,Genève,Suisse,20,TP,Shops,Tram bus pour tout le canton dès l’arrêt Lyon	La gare pour Genève la Suisse et l’Europe	Et aéroport pour les plus grands voyages,Genève,Suisse,4,TP,Collective transport,0,TP,6.138263608728460,46.21107971838010,1201,Genève,2103030,122715.41795,3231.0,30,3
110095, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,6.126899849823520,46.22114195994960,1209,Genève,2134090,184064.65855,2588.0,90,34
104436,Genève,Vandoeuvres,Suisse,35,TIM,At work/school,Genève,Genève,Suisse,45,MD+TP+TIM,Individual transport,Genève,Genève,Suisse,15,TIM,At relatives,Genève et Suisse,Genève,Suisse,30,TIM,At relatives,Genève et France voisine,Genève,Suisse,15,TIM,Shops,0,MD+TP+TIM,6.2023579022186,46.21239647857030,1253,Vandoeuvres,4200041,871495.74705,1407.0,41,0
118867, ,Chambésy,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,6.140429333939110,46.24073658522390,1292,Chambésy,3400019,859432.40095,912.0,19,0
103098,Carouge,Carouge GE,Suisse,20,MD+TP,At work/school,"ville de Genève , commune de Carouge",Genève,Suisse,10,MD+TP,Public space,Carouge / Plainpalais,Genève,Suisse,10,MD,Public space,ville de Genève et commune de Carouge,Genève,Suisse,10,MD+TP,Public space,lieux culturels ville de Lausanne,Genève,Suisse,20,MD+TP,Other,0,MD+TP,6.142981684059570,46.18197065874360,1227,Carouge GE,800061,169953.142,2562.0,61,0
100402,Carouge,Bernex,Suisse,15,TIM,At work/school,Meyrin,Genève,Suisse,15,TIM,Shops,Plan-les-ouates,Genève,Suisse,20,TP,At relatives,"Carouge, Meyrin",Genève,Suisse,30,TP,Public space,Lancy,Genève,Suisse,25,TP,Public space,0,TP+TIM,6.076335533358190,46.164307538786400,1233,Bernex,700090,798514.882,1758.0,90,0
115142,Collonge-Bellerive,Anières,Suisse,8,TIM,At relatives,Migros / Coop Vésenaz,Genève,Suisse,10,TIM,Shops,"Route de Thonon, 51",Genève,Suisse,3,TIM,Public services,Corsier,Genève,Suisse,2,TP,Individual transport,Corsier,Genève,Suisse,3,TP,Collective transport,0,TIM,6.225287386192970,46.27543208365550,1247,Anières,200040,226015.6978,678.0,40,0
141283,Gare Cornavin,Grand-Lancy,Suisse,30,TP,At relatives,Rive,Genève,Suisse,25,TIM,At work/school,9999,Genève,Suisse,99999,TP,Other home,9999,Genève,Suisse,99999,,Collective transport,Grand-Lancy,Genève,Suisse,0,TP,Public space,0,,6.132980711504420,46.17195424581350,1212,Grand-Lancy,2800060,452677.51185,2628.0,60,0
102658,Geneve et envirront,Thônex,Suisse,15,MD+TP+TIM,At relatives,Parcs et campagne rive gauche,Genève,Suisse,15,MD+TP+TIM,Public space,Paroisse,Genève,Suisse,30,TP+TIM,Other,Ville,Genève,Suisse,30,MD+TP+TIM,Public space,Bus tram CEVA voiture personnel,Genève,Suisse,5,TP,Individual transport,0,MD+TP+TIM,6.201819451704360,46.19106980845380,1226,Thônex,4000060,214004.13175,2805.0,60,0
138888,Petit-lancy,Petit-Lancy,Suisse,2,TP,At relatives,Petit-lancy,Genève,Suisse,3,TP,Public space,Ville de Genève,Genève,Suisse,10,TIM,Public space,Petit-lancy,Genève,Suisse,5,TIM,Shops,Petit-lancy,Genève,Suisse,5,TIM,Public services,0,TIM,6.121841159533060,46.1936979120845,1213,Petit-Lancy,2800030,226255.5038,3632.0,30,0
121352,Grand Genève,Genève,Suisse,20,MD+TP,At relatives,canton de Genève,Genève,Suisse,20,MD+TP,Public space,canton de Genève,Genève,Suisse,30,MD+TP,Public space,centre ville de Genève,Genève,Suisse,5,TP,Shops,"quartier des Eaux-Vives, Genève",Genève,Suisse,5,TP,Collective transport,0,MD+TP,6.164863115690180,46.2039726683006,1207,Genève,2121080,68322.6037,1881.0,80,21
127018,Sud de la France,Genève,Suisse,270,TP,Other home,Saint-Sulpice,Genève,Suisse,45,TP,At relatives,Genève-Centre-Ville,Genève,Suisse,30,TP,Public space,Rue de la Servette /Quartier de Plainpalais/Rues Basses Genève,Genève,Suisse,15,TP,Shops,Genève-Gare,Genève,Suisse,15,TP,Collective transport,0,TP,6.136990717800370,46.20310335268720,1204,Genève,2113021,134189.20165,1620.0,21,13
118509,1290 Versoix,Collex,Suisse,10,TIM,Shops,1239 Collex,Genève,Suisse,2,TP,Sport,1239 Collex,Genève,Suisse,2,TP,Public space,1239 Collex,Genève,Suisse,1,TP,At relatives,1239 Collex,Genève,Suisse,1,TP,Other,0,TIM,6.12355118289225,46.268708982807600,1239,Collex,1500050,1192758.87,1230.0,50,0
108300,Grolley,Les Avanchets,Suisse,300,MD+TP,At relatives,"Les Avanchets, rue Grange Lévrier 4",Genève,Suisse,1,,Other,"Les Avanchets, Rue du Grand Bay",Genève,Suisse,3,MD,Shops,Arrêt Les Avanchets,Genève,Suisse,4,TP,Collective transport,Crozet (France),Genève,Suisse,20,MD,Other home,0,,6.108870443291760,46.22070609323970,1220,Les Avanchets,4300031,220713.32955,5794.0,31,0
103690,Grimisuat VS,Thônex,Suisse,120,TIM,Other home,Genève,Genève,Suisse,15,MD,Public space,Thônex,Genève,Suisse,5,MD,Public services,"Genève, Valais",Genève,Suisse,0,MD,Sport,Thônex,Genève,Suisse,3,MD,Collective transport,0,MD+TIM,6.1977927123889700,46.186227941405800,1226,Thônex,4000072,212791.2823,1899.0,72,0
148534,France,Onex,Suisse,30,TIM,Other home,Suisse,Genève,Suisse,10,TIM,At relatives,Suisse,Genève,Suisse,15,TIM,At relatives,Suisse,Genève,Suisse,20,TP,At work/school,Suisse,Genève,Suisse,1,TP+TIM,Public space,0,TP+TIM,6.10096124253055,46.19084999556990,1213,Onex,3100030,580556.02305,7478.0,30,0
135120,Canton de Genève,Genève,Suisse,5,TP,Public space,Canton de Genève,Genève,Suisse,15,TP,Public space,Canton de Genève,Genève,Suisse,15,TP,At work/school,Canton de Genève,Genève,Suisse,10,TP,Shops,Canton de Genève,Genève,Suisse,15,TP,At relatives,0,TP,6.127887240968280,46.21025630286250,1203,Genève,2135052,51764.6833,2023.0,52,35
114631,"Lausanne, Neuchâtel",Genève,Suisse,75,TP,At work/school,Centre-ville,Genève,Suisse,30,TP,At work/school,Cornavin,Genève,Suisse,15,TP,At relatives,Dans toute la ville,Genève,Suisse,30,TP,Sport,Centre-ville,Genève,Suisse,30,TP,Public space,0,TP,6.133139491228750,46.221265358684000,1202,Genève,2134050,290887.6611,3935.0,50,34
115609,chez ma mere,Bellevue,Suisse,30,TIM,Other home,paquis,Genève,Suisse,15,MD,At work/school,dehors,Genève,Suisse,2,MD,Public space,petit supermarché en general,Genève,Suisse,5,MD,Shops,canton de geneve,Genève,Suisse,2,MD,Other,0,MD+TIM,6.144873661716110,46.2547142245317,1293,Bellevue,600030,774835.29715,2372.0,30,0
100319,Lancy,Bernex,Suisse,10,TIM,At relatives,Uni mail,Genève,Suisse,25,MD,At work/school,Rue du molard,Genève,Suisse,13,TP,Public space,Cherpines,Genève,Suisse,15,TIM,Sport,Ville,Genève,Suisse,20,TIM,Public space,0,MD+TP+TIM,6.064042229493390,46.17447529572560,1233,Bernex,700062,242699.5086,1756.0,62,0
113753,"Londres, Angleterre",Anières,Suisse,360,,Other home,"Rive, eaux vives: (les scala, le city)	Plainpalais: (Grütli, moins fréquemment mais souhaiterais le faire plus)",Genève,Suisse,40,TP,Public space,"Londres, Angleterre",Genève,Suisse,360,TP,At work/school,"Rive, Plainpalais",Genève,Suisse,40,TP,Shops,"Rive, plainpalais",Genève,Suisse,40,TP,Public space,0,,6.232532417739500,46.28468143791360,1247,Anières,200012,535491.95145,580.0,12,0
112774,"Eaux-vives, Pâquis, jonction",Genève,Suisse,15,TP,Public space,Non,Genève,Suisse,20,TP,At relatives,Non,Genève,Suisse,45,TP,At work/school,Partout sur Genève,Genève,Suisse,10,TP,Collective transport,Centre ville,Genève,Suisse,15,TP,Other,0,TP,6.171034172441120,46.20181774368990,1208,Genève,2121041,123983.6061,1482.0,41,21
116529,Bois de la Bâtie - Parc Bertrand - Parc des Eaux-Vives et de la Grange - Bois de Pinchat - Bois de Veyrier - Bord de l'Arve (Vessy),Genève,Suisse,2,TP,Public space,centre commercial de Balexert -  de Plainpalais,Genève,Suisse,20,TIM,Shops,Leysin (mes parents)	Aigle (chez mon fils),Genève,Suisse,120,TP,At relatives,Train CFF,Genève,Suisse,2,TP,Collective transport,Cinéma Balexert ou La Praille,Genève,Suisse,20,TIM,Public space,0,MD+TP+TIM,6.144422967584630,46.19029522835320,1205,Genève,2112022,100985.3578,4543.0,22,12
137079,Haute-Savoie / France,Genève,Suisse,75,MD+TP+TIM,Other home,Quartier Charmilles,Genève,Suisse,15,TP,At relatives,Quartiers Grand-Pré /Gnopettes,Genève,Suisse,5,TP,Public space,Centre ville de Genève,Genève,Suisse,20,TP,Public space,Centre commercial les signes ( gare),Genève,Suisse,30,TP,Shops,0,MD+TP+TIM,6.13726938848903,46.21499429398180,1202,Genève,2133050,146391.6512,2325.0,50,33
134873,Rue de Montchoisy 36 / 1207,Genève,Suisse,5,TP,At relatives,Pougny / France,Genève,Suisse,45,TIM,Other home,Genève et Nyon,Genève,Suisse,60,TIM,At work/school,Genève ville,Genève,Suisse,10,TP,Public space,Genève Eaux-Vives,Genève,Suisse,5,TP,Shops,0,TIM,,,1207,Genève,,,,,
116293,9999,Avully,Suisse,99999,,Shops,9999,Genève,Suisse,99999,,Sport,9999,Genève,Suisse,99999,,Individual transport,9999,Genève,Suisse,99999,,At relatives,9999,Genève,Suisse,99999,,At work/school,0,,5.992043636564970,46.172332728582500,1237,Avully,300010,565212.08225,25.0,10,0
117995,Chancy,Chancy,Suisse,4,TP,Collective transport,Plainpalais,Genève,Suisse,50,TP,Public space,Université (Mail),Genève,Suisse,50,TP,At work/school,Cressy,Genève,Suisse,20,TIM,At relatives,Soral,Genève,Suisse,15,TIM,At relatives,0,TP+TIM,5.971724577780470,46.1494849537947,1284,Chancy,1100029,458720.8988,1603.0,29,0
104168,Chez moi	Rue de la faïencerie 4 	1227 Carouge,Carouge GE,Suisse,0,,At relatives,Centre ville de Genève 	Balexert centre commercial,Genève,Suisse,10,TP,Shops,Non stop gym 	Carouge,Genève,Suisse,5,TP,Sport,Un peu partout sur Genève,Genève,Suisse,5,TP,Public space,Un peu partout sur Genève,Genève,Suisse,15,MD+TP+TIM,At relatives,0,,6.139988586598910,46.18405040801660,1227,Carouge GE,800040,212257.45475,2971.0,40,0
105157,bois de Jussy,Chêne-Bougeries,Suisse,15,TIM,Public space,Evolène,Genève,Suisse,150,TIM,Other home,Genève,Genève,Suisse,30,TIM,At relatives,Genève,Genève,Suisse,30,TIM,Shops,Genève,Genève,Suisse,20,TIM,Public space,0,TIM,6.19839727173434,46.20491793516970,1224,Chêne-Bougeries,1200080,263259.79,1865.0,80,0
109363,"Plainpalais, Uni Bastions et Philosophes",Confignon,Suisse,40,TP,At work/school,Rolle,Genève,Suisse,75,TP,At relatives,Plainpalais,Genève,Suisse,40,TP,At relatives,"Pour le cinéma: Nord-Sud (Servette), Cinelux (Jonction), Les Scalas (Eaux-vives), Grütli (Plainpalais)",Genève,Suisse,40,TP,Public space,"Vieille ville, rue de Carouge, rue de l'école de médecine",Genève,Suisse,45,TP+TIM,Public space,0,MD+TP+TIM,6.079243395067090,46.17302499644060,1232,Confignon,1800010,328219.634,1377.0,10,0
134225,Place des Charmilles,Genève,Suisse,3,TIM,Shops,ma rue (1203),Genève,Suisse,5,TP,Collective transport,Bords du Rhône,Genève,Suisse,15,,Public space,"Parking ""Les Tilleuls""",Genève,Suisse,5,TP,Individual transport,CENTRE MÉDICAL UNIVERSITAIRE (CMU),Genève,Suisse,15,MD,At work/school,0,,6.146088907061380,46.19437337641650,1205,Genève,2112021,99383.077,4021.0,21,12
103386,centre commercial de Thônex,Thônex,Suisse,10,TIM,Shops,centre sportif de Sous-Moulin,Genève,Suisse,10,MD,Sport,Genève,Genève,Suisse,5,TIM,Individual transport,Champéry,Genève,Suisse,120,TIM,Other home,Prangins,Genève,Suisse,45,TIM,At relatives,0,MD+TIM,6.194458011031320,46.18823508530810,1226,Thônex,4000071,286234.4313,751.0,71,0
117133,Genève,Choulex,Suisse,20,TIM,Shops,Genève,Genève,Suisse,20,TIM,Public services,Genève,Genève,Suisse,20,TIM,Individual transport,Genève,Genève,Suisse,20,TIM,Other,Genève,Genève,Suisse,20,TIM,At relatives,0,TIM,6.22478435116679,46.22898595639690,1244,Choulex,1400020,1477546.75955,53.0,20,0
116960,9999,Athenaz (Avusy),Suisse,99999,,Other,Avusy,Genève,Suisse,5,TP,At work/school,Genève,Genève,Suisse,20,TIM,At relatives,Athenaz,Genève,Suisse,5,TP,Sport,Genève,Genève,Suisse,10,TIM,Public space,0,,6.008097694591570,46.14528759983520,1285,Athenaz (Avusy),400050,614769.0506,571.0,50,0
109951,champel,Genève,Suisse,99999,TP,At relatives,campagne,Genève,Suisse,30,TIM,Public space,montage,Genève,Suisse,60,TP,Sport,9999,Genève,Suisse,99999,TP,Individual transport,9999,Genève,Suisse,99999,TP,Other,0,MD+TP+TIM,6.154016686809980,46.19511338636540,1206,Genève,2111030,120191.80015,3597.0,30,11
138453,Pont-Rouge / Lancy village,Grand-Lancy,Suisse,10,TP,Public space,Avully,Genève,Suisse,25,TIM,Individual transport,Lancy / gare Cornavin,Genève,Suisse,15,TP,Collective transport,Pont-Rouge / Lancy / Onex,Genève,Suisse,3,TP,Public space,Lancy,Genève,Suisse,5,,Public services,0,,6.123047292109610,46.18401461486880,1212,Grand-Lancy,2800141,303195.5222,1643.0,141,0
108591,Rue du Village,Vernier,Suisse,10,TP,Public space,Balexert,Genève,Suisse,15,TIM,Shops,Aéroport,Genève,Suisse,5,TP,Collective transport,St-Cergue,Genève,Suisse,40,TIM,At relatives,Piscine du Lignon,Genève,Suisse,15,TP,Sport,0,MD+TP+TIM,6.089334750417630,46.21729073515360,1214,Vernier,4300190,338094.71515,3339.0,190,0
111153, ,Versoix,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,6.163535231439490,46.29118004432740,1290,Versoix,4400050,309925.67705,3633.0,50,0
106415,Nendaz (VS),Châtelaine,Suisse,150,TIM,Other home,Dans le canton de Genève,Genève,Suisse,99999,TP,Public space,Centre commercial Balexert,Genève,Suisse,7,TIM,Shops,Dans le canton de Genève,Genève,Suisse,5,TP,Collective transport, ,Genève,Suisse, ,TP,99,0,MD+TP+TIM,6.114123174950070,46.21674629341670,1219,Châtelaine,4300050,87748.57585,1776.0,50,0
104122,Lausanne,Vandoeuvres,Suisse,15,TP,At work/school,Annemasse / Servette,Genève,Suisse,25,TIM,At relatives,Rive,Genève,Suisse,20,MD+TIM,Public space,Acasias,Genève,Suisse,25,MD+TP,At relatives,Balexert,Genève,Suisse,37,MD+TP,Public space,0,MD+TP+TIM,,,1253,Vandoeuvres,,,,,
116458,Ensemble du Canton de Genève,Meinier,Suisse,1,TP,Collective transport,Parc des Bastions,Genève,Suisse,45,TP,Public space,Châtelaine,Genève,Suisse,60,TP,At relatives,Rue de la Confédération,Genève,Suisse,30,TP,Shops,Gare Cornavin,Genève,Suisse,45,TP,Public space,0,TP,6.232625941287160,46.24636886799810,1252,Meinier,2900020,564595.06635,1682.0,20,0
137337,Bagnes,Genève,Suisse,120,TIM,Other home,Parc Bertrand,Genève,Suisse,5,TP,Public space,"Café du Levant, Aire-la-Ville",Genève,Suisse,30,TIM,Public space,Rue de la Croix d'Or,Genève,Suisse,20,TP,Shops,Av. de Champel,Genève,Suisse,20,TP,Public services,0,MD+TP+TIM,6.1598625032655100,46.19617108979340,1206,Genève,2122100,171582.10905,2716.0,100,22
